event_count,event_code,game_time,title,world,accuracy_group
344,4230,566971,Bubble Bath,MAGMAPEAK,NA
345,4235,567029,Bubble Bath,MAGMAPEAK,NA
346,4230,567261,Bubble Bath,MAGMAPEAK,NA
347,4235,567333,Bubble Bath,MAGMAPEAK,NA
348,4230,567514,Bubble Bath,MAGMAPEAK,NA
349,4235,567578,Bubble Bath,MAGMAPEAK,NA
350,4230,567769,Bubble Bath,MAGMAPEAK,NA
351,4235,567881,Bubble Bath,MAGMAPEAK,NA
352,4230,568344,Bubble Bath,MAGMAPEAK,NA
353,4235,568455,Bubble Bath,MAGMAPEAK,NA
354,4230,569015,Bubble Bath,MAGMAPEAK,NA
355,4235,569564,Bubble Bath,MAGMAPEAK,NA
356,4230,569852,Bubble Bath,MAGMAPEAK,NA
357,4235,570434,Bubble Bath,MAGMAPEAK,NA
358,4230,570820,Bubble Bath,MAGMAPEAK,NA
359,4235,570982,Bubble Bath,MAGMAPEAK,NA
360,4230,571177,Bubble Bath,MAGMAPEAK,NA
361,4235,571298,Bubble Bath,MAGMAPEAK,NA
362,4230,571446,Bubble Bath,MAGMAPEAK,NA
363,4235,571562,Bubble Bath,MAGMAPEAK,NA
364,3010,571632,Bubble Bath,MAGMAPEAK,NA
365,4230,571727,Bubble Bath,MAGMAPEAK,NA
366,4235,571843,Bubble Bath,MAGMAPEAK,NA
367,4230,572082,Bubble Bath,MAGMAPEAK,NA
368,4235,572150,Bubble Bath,MAGMAPEAK,NA
369,4230,572844,Bubble Bath,MAGMAPEAK,NA
370,4235,572958,Bubble Bath,MAGMAPEAK,NA
371,4230,573327,Bubble Bath,MAGMAPEAK,NA
372,4235,573427,Bubble Bath,MAGMAPEAK,NA
373,4230,573628,Bubble Bath,MAGMAPEAK,NA
374,4235,573743,Bubble Bath,MAGMAPEAK,NA
375,4230,574151,Bubble Bath,MAGMAPEAK,NA
376,4235,574306,Bubble Bath,MAGMAPEAK,NA
377,4230,574494,Bubble Bath,MAGMAPEAK,NA
378,4235,574651,Bubble Bath,MAGMAPEAK,NA
379,4230,574896,Bubble Bath,MAGMAPEAK,NA
380,4235,575012,Bubble Bath,MAGMAPEAK,NA
381,4230,575339,Bubble Bath,MAGMAPEAK,NA
382,4235,575399,Bubble Bath,MAGMAPEAK,NA
383,4230,575611,Bubble Bath,MAGMAPEAK,NA
384,4235,575696,Bubble Bath,MAGMAPEAK,NA
385,4230,575890,Bubble Bath,MAGMAPEAK,NA
386,4235,576001,Bubble Bath,MAGMAPEAK,NA
387,3110,576001,Bubble Bath,MAGMAPEAK,NA
388,4220,576660,Bubble Bath,MAGMAPEAK,NA
389,4220,580130,Bubble Bath,MAGMAPEAK,NA
390,4070,584448,Bubble Bath,MAGMAPEAK,NA
391,4220,584894,Bubble Bath,MAGMAPEAK,NA
392,4070,585307,Bubble Bath,MAGMAPEAK,NA
393,3010,585959,Bubble Bath,MAGMAPEAK,NA
394,4220,587167,Bubble Bath,MAGMAPEAK,NA
395,3110,590365,Bubble Bath,MAGMAPEAK,NA
396,3010,600333,Bubble Bath,MAGMAPEAK,NA
397,3110,604670,Bubble Bath,MAGMAPEAK,NA
398,4070,609734,Bubble Bath,MAGMAPEAK,NA
399,3010,614628,Bubble Bath,MAGMAPEAK,NA
400,3110,618989,Bubble Bath,MAGMAPEAK,NA
401,3010,628977,Bubble Bath,MAGMAPEAK,NA
402,4095,631206,Bubble Bath,MAGMAPEAK,NA
403,3110,631206,Bubble Bath,MAGMAPEAK,NA
404,3010,631280,Bubble Bath,MAGMAPEAK,NA
405,3110,634161,Bubble Bath,MAGMAPEAK,NA
406,2020,634161,Bubble Bath,MAGMAPEAK,NA
407,3010,634161,Bubble Bath,MAGMAPEAK,NA
408,4045,635819,Bubble Bath,MAGMAPEAK,NA
409,3110,635819,Bubble Bath,MAGMAPEAK,NA
410,3010,637741,Bubble Bath,MAGMAPEAK,NA
411,3110,641188,Bubble Bath,MAGMAPEAK,NA
412,3010,643089,Bubble Bath,MAGMAPEAK,NA
413,4070,645053,Bubble Bath,MAGMAPEAK,NA
414,4070,646487,Bubble Bath,MAGMAPEAK,NA
415,4070,649052,Bubble Bath,MAGMAPEAK,NA
416,4070,649669,Bubble Bath,MAGMAPEAK,NA
417,4070,650145,Bubble Bath,MAGMAPEAK,NA
418,4070,650710,Bubble Bath,MAGMAPEAK,NA
419,3110,652517,Bubble Bath,MAGMAPEAK,NA
420,3010,662497,Bubble Bath,MAGMAPEAK,NA
422,2025,663840,Bubble Bath,MAGMAPEAK,NA
421,4020,663840,Bubble Bath,MAGMAPEAK,NA
423,3110,663840,Bubble Bath,MAGMAPEAK,NA
424,3010,663840,Bubble Bath,MAGMAPEAK,NA
425,4040,666737,Bubble Bath,MAGMAPEAK,NA
426,4040,668227,Bubble Bath,MAGMAPEAK,NA
427,4070,668963,Bubble Bath,MAGMAPEAK,NA
428,3110,669357,Bubble Bath,MAGMAPEAK,NA
429,3021,670145,Bubble Bath,MAGMAPEAK,NA
430,4070,676041,Bubble Bath,MAGMAPEAK,NA
431,4070,677172,Bubble Bath,MAGMAPEAK,NA
432,4070,677399,Bubble Bath,MAGMAPEAK,NA
433,4070,677766,Bubble Bath,MAGMAPEAK,NA
434,4070,678434,Bubble Bath,MAGMAPEAK,NA
435,4070,680635,Bubble Bath,MAGMAPEAK,NA
436,3121,682210,Bubble Bath,MAGMAPEAK,NA
437,2035,682210,Bubble Bath,MAGMAPEAK,NA
438,3021,683402,Bubble Bath,MAGMAPEAK,NA
439,4070,685996,Bubble Bath,MAGMAPEAK,NA
440,4070,686436,Bubble Bath,MAGMAPEAK,NA
441,4070,686953,Bubble Bath,MAGMAPEAK,NA
442,4070,687306,Bubble Bath,MAGMAPEAK,NA
443,3121,687853,Bubble Bath,MAGMAPEAK,NA
444,2030,687853,Bubble Bath,MAGMAPEAK,NA
445,3010,687853,Bubble Bath,MAGMAPEAK,NA
446,4230,687960,Bubble Bath,MAGMAPEAK,NA
447,4235,688421,Bubble Bath,MAGMAPEAK,NA
448,4230,688952,Bubble Bath,MAGMAPEAK,NA
449,4235,689440,Bubble Bath,MAGMAPEAK,NA
450,4230,690008,Bubble Bath,MAGMAPEAK,NA
451,4235,690451,Bubble Bath,MAGMAPEAK,NA
452,4230,690743,Bubble Bath,MAGMAPEAK,NA
453,4235,690894,Bubble Bath,MAGMAPEAK,NA
454,4230,691054,Bubble Bath,MAGMAPEAK,NA
455,4235,691166,Bubble Bath,MAGMAPEAK,NA
456,4230,691272,Bubble Bath,MAGMAPEAK,NA
457,4235,691428,Bubble Bath,MAGMAPEAK,NA
458,4230,691532,Bubble Bath,MAGMAPEAK,NA
459,4235,691677,Bubble Bath,MAGMAPEAK,NA
460,4230,691727,Bubble Bath,MAGMAPEAK,NA
461,4235,691836,Bubble Bath,MAGMAPEAK,NA
462,4230,691986,Bubble Bath,MAGMAPEAK,NA
463,3110,692205,Bubble Bath,MAGMAPEAK,NA
464,4235,692373,Bubble Bath,MAGMAPEAK,NA
465,4230,692979,Bubble Bath,MAGMAPEAK,NA
466,4235,693041,Bubble Bath,MAGMAPEAK,NA
467,4230,693236,Bubble Bath,MAGMAPEAK,NA
468,4235,693353,Bubble Bath,MAGMAPEAK,NA
469,4230,693455,Bubble Bath,MAGMAPEAK,NA
470,4235,693656,Bubble Bath,MAGMAPEAK,NA
471,4230,693717,Bubble Bath,MAGMAPEAK,NA
472,4235,693825,Bubble Bath,MAGMAPEAK,NA
473,4230,694055,Bubble Bath,MAGMAPEAK,NA
474,4235,694173,Bubble Bath,MAGMAPEAK,NA
475,4230,694366,Bubble Bath,MAGMAPEAK,NA
476,4235,694523,Bubble Bath,MAGMAPEAK,NA
477,4230,694718,Bubble Bath,MAGMAPEAK,NA
478,4235,695270,Bubble Bath,MAGMAPEAK,NA
479,4230,696048,Bubble Bath,MAGMAPEAK,NA
480,4235,696166,Bubble Bath,MAGMAPEAK,NA
481,4230,696890,Bubble Bath,MAGMAPEAK,NA
482,4235,696957,Bubble Bath,MAGMAPEAK,NA
483,4230,697819,Bubble Bath,MAGMAPEAK,NA
484,4235,698026,Bubble Bath,MAGMAPEAK,NA
485,4230,698274,Bubble Bath,MAGMAPEAK,NA
486,4235,698382,Bubble Bath,MAGMAPEAK,NA
487,4230,699034,Bubble Bath,MAGMAPEAK,NA
488,4235,699146,Bubble Bath,MAGMAPEAK,NA
489,4230,700403,Bubble Bath,MAGMAPEAK,NA
490,4235,700506,Bubble Bath,MAGMAPEAK,NA
491,4230,700655,Bubble Bath,MAGMAPEAK,NA
492,4235,700765,Bubble Bath,MAGMAPEAK,NA
493,4230,700908,Bubble Bath,MAGMAPEAK,NA
494,4235,701355,Bubble Bath,MAGMAPEAK,NA
495,4230,701450,Bubble Bath,MAGMAPEAK,NA
496,4235,701524,Bubble Bath,MAGMAPEAK,NA
497,4230,701721,Bubble Bath,MAGMAPEAK,NA
498,4235,701785,Bubble Bath,MAGMAPEAK,NA
499,3010,702204,Bubble Bath,MAGMAPEAK,NA
500,4230,702624,Bubble Bath,MAGMAPEAK,NA
501,4235,702915,Bubble Bath,MAGMAPEAK,NA
502,4230,703147,Bubble Bath,MAGMAPEAK,NA
503,4235,703301,Bubble Bath,MAGMAPEAK,NA
504,4230,703456,Bubble Bath,MAGMAPEAK,NA
505,4235,703708,Bubble Bath,MAGMAPEAK,NA
506,4230,704137,Bubble Bath,MAGMAPEAK,NA
507,4235,704427,Bubble Bath,MAGMAPEAK,NA
508,4230,704582,Bubble Bath,MAGMAPEAK,NA
509,4235,704863,Bubble Bath,MAGMAPEAK,NA
510,4230,705501,Bubble Bath,MAGMAPEAK,NA
511,4235,705607,Bubble Bath,MAGMAPEAK,NA
512,3110,706555,Bubble Bath,MAGMAPEAK,NA
513,4230,707255,Bubble Bath,MAGMAPEAK,NA
514,4235,707380,Bubble Bath,MAGMAPEAK,NA
515,4230,707487,Bubble Bath,MAGMAPEAK,NA
516,4235,707777,Bubble Bath,MAGMAPEAK,NA
517,4230,707885,Bubble Bath,MAGMAPEAK,NA
518,4235,708041,Bubble Bath,MAGMAPEAK,NA
519,4230,708263,Bubble Bath,MAGMAPEAK,NA
520,4070,708263,Bubble Bath,MAGMAPEAK,NA
521,4235,708263,Bubble Bath,MAGMAPEAK,NA
522,4230,708604,Bubble Bath,MAGMAPEAK,NA
523,4235,708677,Bubble Bath,MAGMAPEAK,NA
524,4230,710371,Bubble Bath,MAGMAPEAK,NA
525,4070,710371,Bubble Bath,MAGMAPEAK,NA
526,4235,710471,Bubble Bath,MAGMAPEAK,NA
527,4070,710536,Bubble Bath,MAGMAPEAK,NA
528,4230,710536,Bubble Bath,MAGMAPEAK,NA
529,4235,710659,Bubble Bath,MAGMAPEAK,NA
530,4070,711071,Bubble Bath,MAGMAPEAK,NA
531,4230,711071,Bubble Bath,MAGMAPEAK,NA
532,4235,711151,Bubble Bath,MAGMAPEAK,NA
533,4070,711394,Bubble Bath,MAGMAPEAK,NA
534,4230,711455,Bubble Bath,MAGMAPEAK,NA
535,4235,711455,Bubble Bath,MAGMAPEAK,NA
536,4230,711678,Bubble Bath,MAGMAPEAK,NA
537,4235,711792,Bubble Bath,MAGMAPEAK,NA
538,4230,711942,Bubble Bath,MAGMAPEAK,NA
539,4235,712056,Bubble Bath,MAGMAPEAK,NA
540,4230,712220,Bubble Bath,MAGMAPEAK,NA
541,4235,712295,Bubble Bath,MAGMAPEAK,NA
542,4230,712520,Bubble Bath,MAGMAPEAK,NA
543,4235,712520,Bubble Bath,MAGMAPEAK,NA
544,4230,712520,Bubble Bath,MAGMAPEAK,NA
545,4235,712630,Bubble Bath,MAGMAPEAK,NA
546,4230,712772,Bubble Bath,MAGMAPEAK,NA
547,4235,712892,Bubble Bath,MAGMAPEAK,NA
548,4070,712955,Bubble Bath,MAGMAPEAK,NA
549,4230,712955,Bubble Bath,MAGMAPEAK,NA
550,4235,714236,Bubble Bath,MAGMAPEAK,NA
551,4230,714743,Bubble Bath,MAGMAPEAK,NA
552,4235,714823,Bubble Bath,MAGMAPEAK,NA
553,4230,714960,Bubble Bath,MAGMAPEAK,NA
554,4235,715172,Bubble Bath,MAGMAPEAK,NA
555,4230,715371,Bubble Bath,MAGMAPEAK,NA
556,4235,715536,Bubble Bath,MAGMAPEAK,NA
557,4230,715683,Bubble Bath,MAGMAPEAK,NA
558,4235,715801,Bubble Bath,MAGMAPEAK,NA
559,3010,716514,Bubble Bath,MAGMAPEAK,NA
560,4230,716726,Bubble Bath,MAGMAPEAK,NA
561,4235,716726,Bubble Bath,MAGMAPEAK,NA
562,4230,717194,Bubble Bath,MAGMAPEAK,NA
563,4235,717301,Bubble Bath,MAGMAPEAK,NA
564,3110,720906,Bubble Bath,MAGMAPEAK,NA
565,4095,723224,Bubble Bath,MAGMAPEAK,NA
566,3010,723224,Bubble Bath,MAGMAPEAK,NA
567,3110,726201,Bubble Bath,MAGMAPEAK,NA
568,2020,733764,Bubble Bath,MAGMAPEAK,NA
569,3010,733764,Bubble Bath,MAGMAPEAK,NA
570,3110,736442,Bubble Bath,MAGMAPEAK,NA
571,4045,738354,Bubble Bath,MAGMAPEAK,NA
572,4070,738520,Bubble Bath,MAGMAPEAK,NA
573,4070,738801,Bubble Bath,MAGMAPEAK,NA
574,3010,740257,Bubble Bath,MAGMAPEAK,NA
575,3110,743687,Bubble Bath,MAGMAPEAK,NA
576,3010,745589,Bubble Bath,MAGMAPEAK,NA
577,4070,747520,Bubble Bath,MAGMAPEAK,NA
578,3110,754902,Bubble Bath,MAGMAPEAK,NA
579,4070,755494,Bubble Bath,MAGMAPEAK,NA
580,4020,759073,Bubble Bath,MAGMAPEAK,NA
581,2025,759073,Bubble Bath,MAGMAPEAK,NA
582,3010,759073,Bubble Bath,MAGMAPEAK,NA
583,4070,761159,Bubble Bath,MAGMAPEAK,NA
584,4040,761562,Bubble Bath,MAGMAPEAK,NA
585,4040,763222,Bubble Bath,MAGMAPEAK,NA
586,3110,764301,Bubble Bath,MAGMAPEAK,NA
587,3021,765109,Bubble Bath,MAGMAPEAK,NA
588,4070,767092,Bubble Bath,MAGMAPEAK,NA
589,4070,767422,Bubble Bath,MAGMAPEAK,NA
590,4070,767840,Bubble Bath,MAGMAPEAK,NA
591,4070,768321,Bubble Bath,MAGMAPEAK,NA
592,4070,768694,Bubble Bath,MAGMAPEAK,NA
593,4070,768985,Bubble Bath,MAGMAPEAK,NA
594,4070,770126,Bubble Bath,MAGMAPEAK,NA
595,4070,770930,Bubble Bath,MAGMAPEAK,NA
596,4070,771250,Bubble Bath,MAGMAPEAK,NA
597,4070,771914,Bubble Bath,MAGMAPEAK,NA
598,4070,771914,Bubble Bath,MAGMAPEAK,NA
599,4070,772590,Bubble Bath,MAGMAPEAK,NA
600,4070,773029,Bubble Bath,MAGMAPEAK,NA
601,4070,773418,Bubble Bath,MAGMAPEAK,NA
602,4070,773697,Bubble Bath,MAGMAPEAK,NA
603,4070,774014,Bubble Bath,MAGMAPEAK,NA
604,3121,777178,Bubble Bath,MAGMAPEAK,NA
605,2035,777178,Bubble Bath,MAGMAPEAK,NA
606,3021,778356,Bubble Bath,MAGMAPEAK,NA
607,4070,779144,Bubble Bath,MAGMAPEAK,NA
608,4070,780179,Bubble Bath,MAGMAPEAK,NA
609,4070,780863,Bubble Bath,MAGMAPEAK,NA
610,4070,781245,Bubble Bath,MAGMAPEAK,NA
611,3121,782777,Bubble Bath,MAGMAPEAK,NA
612,2030,782777,Bubble Bath,MAGMAPEAK,NA
613,3010,782777,Bubble Bath,MAGMAPEAK,NA
614,4230,784042,Bubble Bath,MAGMAPEAK,NA
615,4235,784112,Bubble Bath,MAGMAPEAK,NA
616,4230,784409,Bubble Bath,MAGMAPEAK,NA
617,4235,784475,Bubble Bath,MAGMAPEAK,NA
618,4230,784766,Bubble Bath,MAGMAPEAK,NA
619,4235,784766,Bubble Bath,MAGMAPEAK,NA
620,4230,785025,Bubble Bath,MAGMAPEAK,NA
621,4235,785025,Bubble Bath,MAGMAPEAK,NA
622,4230,785234,Bubble Bath,MAGMAPEAK,NA
623,4235,785292,Bubble Bath,MAGMAPEAK,NA
624,4230,785526,Bubble Bath,MAGMAPEAK,NA
625,4235,785599,Bubble Bath,MAGMAPEAK,NA
626,4230,785787,Bubble Bath,MAGMAPEAK,NA
627,4235,785855,Bubble Bath,MAGMAPEAK,NA
628,4230,786029,Bubble Bath,MAGMAPEAK,NA
629,4235,786178,Bubble Bath,MAGMAPEAK,NA
630,4230,786327,Bubble Bath,MAGMAPEAK,NA
631,4235,786441,Bubble Bath,MAGMAPEAK,NA
632,4230,786643,Bubble Bath,MAGMAPEAK,NA
633,4235,786702,Bubble Bath,MAGMAPEAK,NA
634,4230,786888,Bubble Bath,MAGMAPEAK,NA
635,4235,787044,Bubble Bath,MAGMAPEAK,NA
636,4230,787164,Bubble Bath,MAGMAPEAK,NA
637,3110,787164,Bubble Bath,MAGMAPEAK,NA
638,4235,787248,Bubble Bath,MAGMAPEAK,NA
639,4230,787448,Bubble Bath,MAGMAPEAK,NA
640,4235,787520,Bubble Bath,MAGMAPEAK,NA
641,4230,787720,Bubble Bath,MAGMAPEAK,NA
642,4235,788207,Bubble Bath,MAGMAPEAK,NA
643,4220,789847,Bubble Bath,MAGMAPEAK,NA
644,4220,790359,Bubble Bath,MAGMAPEAK,NA
645,4220,795609,Bubble Bath,MAGMAPEAK,NA
646,3010,797120,Bubble Bath,MAGMAPEAK,NA
647,4220,798822,Bubble Bath,MAGMAPEAK,NA
648,3110,801513,Bubble Bath,MAGMAPEAK,NA
649,4220,804578,Bubble Bath,MAGMAPEAK,NA
650,3010,811502,Bubble Bath,MAGMAPEAK,NA
651,4230,811722,Bubble Bath,MAGMAPEAK,NA
652,4235,811965,Bubble Bath,MAGMAPEAK,NA
653,4230,812693,Bubble Bath,MAGMAPEAK,NA
654,4235,813084,Bubble Bath,MAGMAPEAK,NA
655,4230,813457,Bubble Bath,MAGMAPEAK,NA
656,4235,813652,Bubble Bath,MAGMAPEAK,NA
657,4230,814723,Bubble Bath,MAGMAPEAK,NA
658,4235,814942,Bubble Bath,MAGMAPEAK,NA
659,4230,815124,Bubble Bath,MAGMAPEAK,NA
660,4235,815279,Bubble Bath,MAGMAPEAK,NA
661,4230,815430,Bubble Bath,MAGMAPEAK,NA
662,4235,815498,Bubble Bath,MAGMAPEAK,NA
663,4230,815651,Bubble Bath,MAGMAPEAK,NA
664,4235,815817,Bubble Bath,MAGMAPEAK,NA
665,3110,815874,Bubble Bath,MAGMAPEAK,NA
666,4230,815927,Bubble Bath,MAGMAPEAK,NA
667,4235,816058,Bubble Bath,MAGMAPEAK,NA
668,4230,816158,Bubble Bath,MAGMAPEAK,NA
669,4235,816494,Bubble Bath,MAGMAPEAK,NA
670,4230,816748,Bubble Bath,MAGMAPEAK,NA
671,4235,816880,Bubble Bath,MAGMAPEAK,NA
672,4230,816983,Bubble Bath,MAGMAPEAK,NA
673,4235,817097,Bubble Bath,MAGMAPEAK,NA
674,4230,817249,Bubble Bath,MAGMAPEAK,NA
675,4235,817361,Bubble Bath,MAGMAPEAK,NA
676,4230,817514,Bubble Bath,MAGMAPEAK,NA
677,4235,817627,Bubble Bath,MAGMAPEAK,NA
678,4230,817727,Bubble Bath,MAGMAPEAK,NA
679,4235,817895,Bubble Bath,MAGMAPEAK,NA
680,4230,818055,Bubble Bath,MAGMAPEAK,NA
681,4235,818055,Bubble Bath,MAGMAPEAK,NA
682,4230,818246,Bubble Bath,MAGMAPEAK,NA
683,4235,818583,Bubble Bath,MAGMAPEAK,NA
684,4230,818689,Bubble Bath,MAGMAPEAK,NA
685,4235,818911,Bubble Bath,MAGMAPEAK,NA
686,4230,819108,Bubble Bath,MAGMAPEAK,NA
687,4235,819282,Bubble Bath,MAGMAPEAK,NA
688,4230,819642,Bubble Bath,MAGMAPEAK,NA
689,4235,819777,Bubble Bath,MAGMAPEAK,NA
690,4230,820093,Bubble Bath,MAGMAPEAK,NA
691,4235,820210,Bubble Bath,MAGMAPEAK,NA
692,4230,820426,Bubble Bath,MAGMAPEAK,NA
693,4235,820426,Bubble Bath,MAGMAPEAK,NA
694,4230,820626,Bubble Bath,MAGMAPEAK,NA
695,4235,820697,Bubble Bath,MAGMAPEAK,NA
696,4230,820960,Bubble Bath,MAGMAPEAK,NA
697,4235,821035,Bubble Bath,MAGMAPEAK,NA
698,4230,821277,Bubble Bath,MAGMAPEAK,NA
699,4235,821592,Bubble Bath,MAGMAPEAK,NA
700,4230,822375,Bubble Bath,MAGMAPEAK,NA
701,4235,822536,Bubble Bath,MAGMAPEAK,NA
702,4230,822878,Bubble Bath,MAGMAPEAK,NA
703,4235,822988,Bubble Bath,MAGMAPEAK,NA
704,4230,823142,Bubble Bath,MAGMAPEAK,NA
705,4235,823250,Bubble Bath,MAGMAPEAK,NA
706,4230,823445,Bubble Bath,MAGMAPEAK,NA
707,4235,823514,Bubble Bath,MAGMAPEAK,NA
708,4230,823699,Bubble Bath,MAGMAPEAK,NA
709,4235,823764,Bubble Bath,MAGMAPEAK,NA
710,4230,823913,Bubble Bath,MAGMAPEAK,NA
711,4235,824021,Bubble Bath,MAGMAPEAK,NA
712,4230,824128,Bubble Bath,MAGMAPEAK,NA
713,4235,825473,Bubble Bath,MAGMAPEAK,NA
714,4230,825742,Bubble Bath,MAGMAPEAK,NA
715,4235,825859,Bubble Bath,MAGMAPEAK,NA
716,3010,825859,Bubble Bath,MAGMAPEAK,NA
717,4230,826141,Bubble Bath,MAGMAPEAK,NA
718,4235,826370,Bubble Bath,MAGMAPEAK,NA
719,4230,827804,Bubble Bath,MAGMAPEAK,NA
720,4070,828709,Bubble Bath,MAGMAPEAK,NA
721,4070,828709,Bubble Bath,MAGMAPEAK,NA
722,4235,829333,Bubble Bath,MAGMAPEAK,NA
723,4230,829880,Bubble Bath,MAGMAPEAK,NA
724,4070,829880,Bubble Bath,MAGMAPEAK,NA
725,4235,830113,Bubble Bath,MAGMAPEAK,NA
726,4230,830284,Bubble Bath,MAGMAPEAK,NA
727,4070,830284,Bubble Bath,MAGMAPEAK,NA
728,3110,830284,Bubble Bath,MAGMAPEAK,NA
729,4235,830559,Bubble Bath,MAGMAPEAK,NA
730,4230,831090,Bubble Bath,MAGMAPEAK,NA
731,4070,831153,Bubble Bath,MAGMAPEAK,NA
732,4235,831238,Bubble Bath,MAGMAPEAK,NA
733,4230,831341,Bubble Bath,MAGMAPEAK,NA
734,4070,831341,Bubble Bath,MAGMAPEAK,NA
735,4235,831478,Bubble Bath,MAGMAPEAK,NA
736,4230,831602,Bubble Bath,MAGMAPEAK,NA
737,4235,831757,Bubble Bath,MAGMAPEAK,NA
738,4230,831864,Bubble Bath,MAGMAPEAK,NA
739,4235,831980,Bubble Bath,MAGMAPEAK,NA
740,4230,832096,Bubble Bath,MAGMAPEAK,NA
741,4235,832196,Bubble Bath,MAGMAPEAK,NA
742,4230,832394,Bubble Bath,MAGMAPEAK,NA
743,4235,832465,Bubble Bath,MAGMAPEAK,NA
744,4230,832848,Bubble Bath,MAGMAPEAK,NA
745,4235,832955,Bubble Bath,MAGMAPEAK,NA
746,4230,833109,Bubble Bath,MAGMAPEAK,NA
747,4235,833217,Bubble Bath,MAGMAPEAK,NA
748,4230,833319,Bubble Bath,MAGMAPEAK,NA
749,4235,833400,Bubble Bath,MAGMAPEAK,NA
750,4230,833549,Bubble Bath,MAGMAPEAK,NA
751,4235,833663,Bubble Bath,MAGMAPEAK,NA
752,4230,833823,Bubble Bath,MAGMAPEAK,NA
753,4235,833885,Bubble Bath,MAGMAPEAK,NA
754,4070,835599,Bubble Bath,MAGMAPEAK,NA
755,4070,836543,Bubble Bath,MAGMAPEAK,NA
756,4095,837791,Bubble Bath,MAGMAPEAK,NA
757,3010,837791,Bubble Bath,MAGMAPEAK,NA
758,4070,840769,Bubble Bath,MAGMAPEAK,NA
759,3110,840769,Bubble Bath,MAGMAPEAK,NA
760,2020,842357,Bubble Bath,MAGMAPEAK,NA
761,3010,842357,Bubble Bath,MAGMAPEAK,NA
762,4070,844677,Bubble Bath,MAGMAPEAK,NA
763,3110,845056,Bubble Bath,MAGMAPEAK,NA
764,4045,848157,Bubble Bath,MAGMAPEAK,NA
765,3010,849993,Bubble Bath,MAGMAPEAK,NA
766,3110,853437,Bubble Bath,MAGMAPEAK,NA
767,3010,855349,Bubble Bath,MAGMAPEAK,NA
768,4070,861727,Bubble Bath,MAGMAPEAK,NA
769,4070,862277,Bubble Bath,MAGMAPEAK,NA
770,4070,862675,Bubble Bath,MAGMAPEAK,NA
771,4070,863136,Bubble Bath,MAGMAPEAK,NA
772,4070,863704,Bubble Bath,MAGMAPEAK,NA
773,3110,864671,Bubble Bath,MAGMAPEAK,NA
774,4070,864773,Bubble Bath,MAGMAPEAK,NA
775,3010,874626,Bubble Bath,MAGMAPEAK,NA
776,3110,883973,Bubble Bath,MAGMAPEAK,NA
777,4020,893466,Bubble Bath,MAGMAPEAK,NA
778,2025,893466,Bubble Bath,MAGMAPEAK,NA
779,3010,893466,Bubble Bath,MAGMAPEAK,NA
780,4040,895229,Bubble Bath,MAGMAPEAK,NA
781,4040,897092,Bubble Bath,MAGMAPEAK,NA
782,3110,898732,Bubble Bath,MAGMAPEAK,NA
783,3021,898957,Bubble Bath,MAGMAPEAK,NA
784,4070,901343,Bubble Bath,MAGMAPEAK,NA
785,3121,901759,Bubble Bath,MAGMAPEAK,NA
786,4040,903299,Bubble Bath,MAGMAPEAK,NA
787,3021,905114,Bubble Bath,MAGMAPEAK,NA
788,4070,907408,Bubble Bath,MAGMAPEAK,NA
789,4070,907637,Bubble Bath,MAGMAPEAK,NA
790,4070,907812,Bubble Bath,MAGMAPEAK,NA
791,4070,908037,Bubble Bath,MAGMAPEAK,NA
792,4070,908279,Bubble Bath,MAGMAPEAK,NA
793,4070,908512,Bubble Bath,MAGMAPEAK,NA
794,4070,908732,Bubble Bath,MAGMAPEAK,NA
795,4070,908957,Bubble Bath,MAGMAPEAK,NA
796,4070,909195,Bubble Bath,MAGMAPEAK,NA
797,4070,909527,Bubble Bath,MAGMAPEAK,NA
798,4070,909823,Bubble Bath,MAGMAPEAK,NA
799,4070,910061,Bubble Bath,MAGMAPEAK,NA
800,4070,913160,Bubble Bath,MAGMAPEAK,NA
801,4070,914594,Bubble Bath,MAGMAPEAK,NA
802,4070,915625,Bubble Bath,MAGMAPEAK,NA
803,4070,915711,Bubble Bath,MAGMAPEAK,NA
805,2035,917287,Bubble Bath,MAGMAPEAK,NA
804,3121,917287,Bubble Bath,MAGMAPEAK,NA
1,2000,0,Bubble Bath,MAGMAPEAK,NA
2,4010,2432,Bubble Bath,MAGMAPEAK,NA
3,4070,3932,Bubble Bath,MAGMAPEAK,NA
4,4070,4269,Bubble Bath,MAGMAPEAK,NA
5,4070,4269,Bubble Bath,MAGMAPEAK,NA
6,2080,4269,Bubble Bath,MAGMAPEAK,NA
7,4070,5337,Bubble Bath,MAGMAPEAK,NA
8,2083,15446,Bubble Bath,MAGMAPEAK,NA
9,3010,15446,Bubble Bath,MAGMAPEAK,NA
10,3110,18461,Bubble Bath,MAGMAPEAK,NA
11,4070,21756,Bubble Bath,MAGMAPEAK,NA
12,4070,22101,Bubble Bath,MAGMAPEAK,NA
13,4070,22469,Bubble Bath,MAGMAPEAK,NA
14,3010,28442,Bubble Bath,MAGMAPEAK,NA
15,3110,30843,Bubble Bath,MAGMAPEAK,NA
16,2020,34620,Bubble Bath,MAGMAPEAK,NA
17,3010,34620,Bubble Bath,MAGMAPEAK,NA
18,4045,35921,Bubble Bath,MAGMAPEAK,NA
19,3110,35921,Bubble Bath,MAGMAPEAK,NA
20,3010,37715,Bubble Bath,MAGMAPEAK,NA
